country,winter,season,metric,value,anom,anom_dt,n_sites,group,oni_djf
DK,1964,NDJFM,thaw_days,134.314,-0.047,1.591,2,elnino,0.950
DK,1964,NDJFM,tmax_mean,4.044,-0.689,-0.256,2,elnino,0.950
DK,1964,NDJFM,tmean,1.898,,-0.105,2,elnino,0.950
DK,1964,NDJFM,tmin_mean,-0.207,-1.220,0.103,2,elnino,0.950
DK,1965,DJF,frost_days,54.931,16.127,3.592,2,lanina,-0.510
DK,1965,DJF,ice_days,6.638,-6.760,-9.486,2,lanina,-0.510
DK,1965,DJF,precip,163.967,0.400,10.342,3,lanina,-0.510
DK,1965,DJF,precip_days,34.667,-1.683,3.862,3,lanina,-0.510
DK,1965,DJF,thaw_days,81.828,6.027,8.300,2,lanina,-0.510
DK,1965,DJF,tmax_mean,3.554,-0.272,0.517,2,lanina,-0.510
DK,1965,DJF,tmean,1.382,,0.398,2,lanina,-0.510
DK,1965,DJF,tmin_mean,-0.782,-0.962,0.561,2,lanina,-0.510
DK,1965,JFM,frost_days,56.431,17.358,2.538,2,lanina,-0.510
DK,1965,JFM,ice_days,8.707,-4.229,-5.874,2,lanina,-0.510
DK,1965,JFM,precip,93.467,-53.064,-35.307,3,lanina,-0.510
DK,1965,JFM,precip_days,23.333,-8.778,-4.074,3,lanina,-0.510
DK,1965,JFM,thaw_days,79.758,3.391,4.642,2,lanina,-0.510
DK,1965,JFM,tmax_mean,3.845,-0.423,0.548,2,lanina,-0.510
DK,1965,JFM,tmean,1.303,-0.633,0.419,2,lanina,-0.510
DK,1965,JFM,tmin_mean,-1.237,-1.327,0.298,2,lanina,-0.510
DK,1965,NDJFM,frost_days,74.487,20.074,2.060,2,lanina,-0.510
DK,1965,NDJFM,ice_days,10.665,-5.684,-6.989,2,lanina,-0.510
DK,1965,NDJFM,precip,228.967,-43.690,-38.339,3,lanina,-0.510
DK,1965,NDJFM,precip_days,49.333,-7.460,-2.604,3,lanina,-0.510
DK,1965,NDJFM,thaw_days,138.811,4.992,5.941,2,lanina,-0.510
DK,1965,NDJFM,tmax_mean,4.835,-0.173,0.511,2,lanina,-0.510
DK,1965,NDJFM,tmean,2.410,,0.382,2,lanina,-0.510
DK,1965,NDJFM,tmin_mean,-0.020,-1.032,0.260,2,lanina,-0.510
DK,1966,DJF,frost_days,68.783,29.980,17.749,2,elnino,1.240
DK,1966,DJF,ice_days,33.339,22.775,17.347,2,elnino,1.240
DK,1966,DJF,precip,227.533,47.550,73.576,3,elnino,1.240
DK,1966,DJF,precip_days,36.000,0.817,5.149,3,elnino,1.240
DK,1966,DJF,thaw_days,56.126,-22.508,-17.527,2,elnino,1.240
DK,1966,DJF,tmax_mean,1.275,-3.386,-1.792,2,elnino,1.240
DK,1966,DJF,tmin_mean,-3.294,-3.474,-1.986,2,elnino,1.240
DK,1966,JFM,frost_days,54.736,15.662,1.216,2,elnino,1.240
DK,1966,JFM,ice_days,31.035,22.840,16.615,2,elnino,1.240
DK,1966,JFM,precip,177.400,19.986,48.220,3,elnino,1.240
DK,1966,JFM,precip_days,30.667,-0.278,3.190,3,elnino,1.240
DK,1966,JFM,thaw_days,58.430,-22.678,-16.847,2,elnino,1.240
DK,1966,JFM,tmax_mean,2.236,-3.026,-1.099,2,elnino,1.240
DK,1966,JFM,tmin_mean,-2.811,-2.901,-1.315,2,elnino,1.240
DK,1966,NDJFM,frost_days,91.834,37.422,19.861,2,elnino,1.240
DK,1966,NDJFM,ice_days,34.833,23.971,17.331,2,elnino,1.240
DK,1966,NDJFM,precip,355.833,70.610,88.158,3,elnino,1.240
DK,1966,NDJFM,precip_days,58.333,2.540,6.335,3,elnino,1.240
DK,1966,NDJFM,thaw_days,115.103,-23.656,-17.914,2,elnino,1.240
DK,1966,NDJFM,tmax_mean,2.782,-2.958,-1.567,2,elnino,1.240
DK,1966,NDJFM,tmin_mean,-1.917,-2.929,-1.669,2,elnino,1.240
DK,1967,DJF,frost_days,42.707,3.904,-8.021,2,neutral,-0.460
DK,1967,DJF,ice_days,7.113,-3.670,-8.746,2,neutral,-0.460
DK,1967,DJF,precip,198.300,25.700,44.010,3,neutral,-0.460
DK,1967,DJF,precip_days,38.333,3.817,7.436,3,neutral,-0.460
DK,1967,DJF,thaw_days,82.887,3.937,9.110,2,neutral,-0.460
DK,1967,DJF,tmax_mean,3.686,-0.455,0.590,2,neutral,-0.460
DK,1967,DJF,tmean,1.697,,0.649,2,neutral,-0.460
DK,1967,DJF,tmin_mean,-0.365,-0.545,0.907,2,neutral,-0.460
DK,1967,JFM,frost_days,31.169,-7.905,-21.976,2,neutral,-0.460
DK,1967,JFM,ice_days,7.034,-1.229,-7.223,2,neutral,-0.460
DK,1967,JFM,precip,150.967,-0.664,21.381,3,neutral,-0.460
DK,1967,JFM,precip_days,35.000,3.222,7.453,3,neutral,-0.460
DK,1967,JFM,thaw_days,82.966,1.391,7.530,2,neutral,-0.460
DK,1967,JFM,tmax_mean,4.888,0.102,1.516,2,neutral,-0.460
DK,1967,JFM,tmean,2.723,0.486,1.760,2,neutral,-0.460
DK,1967,JFM,tmin_mean,0.524,0.435,1.983,2,neutral,-0.460
DK,1967,NDJFM,frost_days,45.097,-9.316,-26.424,2,neutral,-0.460
DK,1967,NDJFM,ice_days,7.094,-4.623,-10.254,2,neutral,-0.460
DK,1967,NDJFM,precip,326.000,43.460,57.955,3,neutral,-0.460
DK,1967,NDJFM,precip_days,64.333,8.040,12.274,3,neutral,-0.460
DK,1967,NDJFM,thaw_days,143.906,4.938,10.742,2,neutral,-0.460
DK,1967,NDJFM,tmax_mean,5.078,-0.303,0.704,2,neutral,-0.460
DK,1967,NDJFM,tmean,3.024,,0.943,2,neutral,-0.460
DK,1967,NDJFM,tmin_mean,0.903,-0.110,1.120,2,neutral,-0.460
DK,1968,DJF,frost_days,58.629,19.826,8.206,2,neutral,-0.620
DK,1968,DJF,ice_days,13.879,1.683,-1.847,2,neutral,-0.620
DK,1968,DJF,precip,159.800,-21.300,5.178,3,neutral,-0.620
DK,1968,DJF,precip_days,34.333,-0.183,3.389,3,neutral,-0.620
DK,1968,DJF,thaw_days,76.610,-0.417,2.708,2,neutral,-0.620
DK,1968,DJF,tmax_mean,2.842,-1.067,-0.283,2,neutral,-0.620
DK,1968,DJF,tmean,0.399,,-0.680,2,neutral,-0.620
DK,1968,DJF,tmin_mean,-1.894,-2.074,-0.657,2,neutral,-0.620
DK,1968,JFM,frost_days,51.800,12.726,-0.969,2,neutral,-0.620
DK,1968,JFM,ice_days,10.056,0.882,-4.040,2,neutral,-0.620
DK,1968,JFM,precip,119.867,-33.314,-10.126,3,neutral,-0.620
DK,1968,JFM,precip_days,32.000,1.722,4.382,3,neutral,-0.620
DK,1968,JFM,thaw_days,80.445,0.280,4.848,2,neutral,-0.620
DK,1968,JFM,tmax_mean,3.735,-1.017,0.325,2,neutral,-0.620
DK,1968,JFM,tmean,1.317,-0.960,0.314,2,neutral,-0.620
DK,1968,JFM,tmin_mean,-1.091,-1.180,0.328,2,neutral,-0.620
DK,1968,NDJFM,frost_days,70.420,16.007,-0.649,2,neutral,-0.620
DK,1968,NDJFM,ice_days,13.769,0.621,-3.426,2,neutral,-0.620
DK,1968,NDJFM,precip,263.100,-19.840,-5.315,3,neutral,-0.620
DK,1968,NDJFM,precip_days,56.667,3.540,4.546,3,neutral,-0.620
DK,1968,NDJFM,thaw_days,137.218,0.694,3.905,2,neutral,-0.620
DK,1968,NDJFM,tmax_mean,4.681,-0.545,0.283,2,neutral,-0.620
DK,1968,NDJFM,tmean,2.321,,0.215,2,neutral,-0.620
DK,1968,NDJFM,tmin_mean,0.007,-1.006,0.192,2,neutral,-0.620
DK,1969,DJF,frost_days,60.531,21.727,10.412,2,elnino,0.980
DK,1969,DJF,ice_days,21.885,13.808,6.292,2,elnino,0.980
DK,1969,DJF,precip,143.267,-26.900,-11.688,3,elnino,0.980
DK,1969,DJF,precip_days,30.667,-3.183,-0.325,3,elnino,0.980
DK,1969,DJF,thaw_days,65.575,-15.587,-8.451,2,elnino,0.980
DK,1969,DJF,tmax_mean,1.348,-2.910,-1.807,2,elnino,0.980
DK,1969,DJF,tmean,-0.365,,-1.476,2,elnino,0.980
DK,1969,DJF,tmin_mean,-2.127,-2.307,-0.926,2,elnino,0.980
DK,1969,JFM,frost_days,71.183,32.109,18.789,2,elnino,0.980
DK,1969,JFM,ice_days,17.812,11.225,3.878,2,elnino,0.980
DK,1969,JFM,precip,114.100,-32.264,-16.299,3,elnino,0.980
DK,1969,JFM,precip_days,24.000,-6.278,-3.687,3,elnino,0.980
DK,1969,JFM,thaw_days,70.160,-12.087,-5.596,2,elnino,0.980
DK,1969,JFM,tmax_mean,1.842,-2.687,-1.607,2,elnino,0.980
DK,1969,JFM,tmean,-0.429,-2.856,-1.473,2,elnino,0.980
DK,1969,JFM,tmin_mean,-2.747,-2.836,-1.366,2,elnino,0.980
DK,1969,NDJFM,frost_days,91.534,37.120,20.918,2,elnino,0.980
DK,1969,NDJFM,ice_days,22.891,13.797,5.849,2,elnino,0.980
DK,1969,NDJFM,precip,225.533,-66.090,-43.251,3,elnino,0.980
DK,1969,NDJFM,precip_days,45.000,-11.960,-7.181,3,elnino,0.980
DK,1969,NDJFM,thaw_days,125.569,-15.522,-7.891,2,elnino,0.980
DK,1969,NDJFM,tmax_mean,2.750,-2.603,-1.673,2,elnino,0.980
DK,1969,NDJFM,tmean,0.765,,-1.367,2,elnino,0.980
DK,1969,NDJFM,tmin_mean,-1.200,-2.212,-1.045,2,elnino,0.980
DK,1970,DJF,frost_days,85.751,46.948,35.939,2,neutral,0.460
DK,1970,DJF,ice_days,52.363,44.752,36.903,2,neutral,0.460
DK,1970,DJF,precip,101.300,-64.200,-53.987,3,neutral,0.460
DK,1970,DJF,precip_days,22.000,-13.184,-9.037,3,neutral,0.460
DK,1970,DJF,thaw_days,37.101,-44.485,-37.049,2,neutral,0.460
DK,1970,DJF,tmax_mean,-0.399,-4.846,-3.583,2,neutral,0.460
DK,1970,DJF,tmin_mean,-4.913,-5.093,-3.748,2,neutral,0.460
DK,1970,JFM,frost_days,79.522,40.448,27.502,2,neutral,0.460
DK,1970,JFM,ice_days,36.620,28.012,22.849,2,neutral,0.460
DK,1970,JFM,precip,148.433,3.936,17.628,3,neutral,0.460
DK,1970,JFM,precip_days,31.333,-0.778,3.576,3,neutral,0.460
DK,1970,JFM,thaw_days,52.850,-27.851,-23.066,2,neutral,0.460
DK,1970,JFM,tmax_mean,0.435,-4.377,-3.052,2,neutral,0.460
DK,1970,JFM,tmean,-1.887,-4.615,-2.970,2,neutral,0.460
DK,1970,JFM,tmin_mean,-4.261,-4.351,-2.920,2,neutral,0.460
DK,1970,NDJFM,frost_days,113.624,59.212,43.462,2,neutral,0.460
DK,1970,NDJFM,ice_days,52.891,43.766,36.002,2,neutral,0.460
DK,1970,NDJFM,precip,318.833,49.460,49.679,3,neutral,0.460
DK,1970,NDJFM,precip_days,57.667,1.040,5.424,3,neutral,0.460
DK,1970,NDJFM,thaw_days,97.585,-43.451,-36.021,2,neutral,0.460
DK,1970,NDJFM,tmax_mean,1.747,-3.711,-2.701,2,neutral,0.460
DK,1970,NDJFM,tmean,-0.470,,-2.628,2,neutral,0.460
DK,1970,NDJFM,tmin_mean,-2.737,-3.750,-2.614,2,neutral,0.460
DK,1971,DJF,frost_days,32.243,-6.561,-17.264,2,lanina,-1.290
DK,1971,DJF,ice_days,10.916,0.654,-4.412,2,lanina,-1.290
DK,1971,DJF,precip,106.700,-66.950,-48.919,3,lanina,-1.290
DK,1971,DJF,precip_days,24.667,-9.684,-6.417,3,lanina,-1.290
DK,1971,DJF,thaw_days,78.560,-0.387,4.285,2,lanina,-1.290
DK,1971,DJF,tmax_mean,4.178,0.131,0.966,2,lanina,-1.290
DK,1971,DJF,tmean,2.214,,1.040,2,lanina,-1.290
DK,1971,DJF,tmin_mean,0.141,-0.040,1.270,2,lanina,-1.290
DK,1971,JFM,frost_days,40.058,2.198,-9.559,3,lanina,-1.290
DK,1971,JFM,ice_days,11.886,3.168,-1.746,3,lanina,-1.290
DK,1971,JFM,precip,113.000,-34.164,-18.211,3,lanina,-1.290
DK,1971,JFM,precip_days,28.000,-2.778,0.172,3,lanina,-1.290
DK,1971,JFM,thaw_days,77.777,-3.572,1.745,3,lanina,-1.290
DK,1971,JFM,tmax_mean,3.624,-0.711,0.394,3,lanina,-1.290
DK,1971,JFM,tmean,1.503,-0.705,0.419,3,lanina,-1.290
DK,1971,JFM,tmin_mean,-0.678,-0.892,0.404,3,lanina,-1.290
DK,1971,NDJFM,frost_days,53.270,-1.143,-16.440,2,lanina,-1.290
DK,1971,NDJFM,ice_days,16.542,4.732,-0.194,2,lanina,-1.290
DK,1971,NDJFM,precip,265.533,-20.640,-3.991,3,lanina,-1.290
DK,1971,NDJFM,precip_days,52.000,-2.960,-0.304,3,lanina,-1.290
DK,1971,NDJFM,thaw_days,133.938,-4.417,0.184,2,lanina,-1.290
DK,1971,NDJFM,tmax_mean,4.881,-0.217,0.410,2,lanina,-1.290
DK,1971,NDJFM,tmean,2.591,,0.408,2,lanina,-1.290
DK,1971,NDJFM,tmin_mean,0.290,-0.723,0.383,2,lanina,-1.290
DK,1972,DJF,frost_days,40.570,3.884,-6.544,3,lanina,-0.570
DK,1972,DJF,ice_days,12.481,4.398,-1.865,3,lanina,-0.570
DK,1972,DJF,precip,65.667,-117.600,-90.285,3,lanina,-0.570
DK,1972,DJF,precip_days,20.000,-15.184,-11.131,3,lanina,-0.570
DK,1972,DJF,thaw_days,77.830,-4.228,2.479,3,lanina,-0.570
DK,1972,DJF,tmax_mean,3.063,-1.206,-0.062,3,lanina,-0.570
DK,1972,DJF,tmean,1.535,-0.945,0.293,3,lanina,-0.570
DK,1972,DJF,tmin_mean,0.004,-0.399,0.850,3,lanina,-0.570
DK,1972,JFM,frost_days,45.768,7.908,-3.498,3,lanina,-0.570
DK,1972,JFM,ice_days,12.539,5.631,-0.934,3,lanina,-0.570
DK,1972,JFM,precip,79.867,-73.114,-51.751,3,lanina,-0.570
DK,1972,JFM,precip_days,19.667,-11.778,-8.231,3,lanina,-0.570
DK,1972,JFM,thaw_days,77.449,-6.047,1.257,3,lanina,-0.570
DK,1972,JFM,tmax_mean,2.758,-1.814,-0.510,3,lanina,-0.570
DK,1972,JFM,tmean,1.007,-1.493,-0.116,3,lanina,-0.570
DK,1972,JFM,tmin_mean,-0.858,-1.072,0.186,3,lanina,-0.570
DK,1972,NDJFM,frost_days,57.571,7.080,-7.578,3,lanina,-0.570
DK,1972,NDJFM,ice_days,13.093,3.569,-2.956,3,lanina,-0.570
DK,1972,NDJFM,precip,201.267,-91.540,-68.627,3,lanina,-0.570
DK,1972,NDJFM,precip_days,42.000,-14.960,-10.364,3,lanina,-0.570
DK,1972,NDJFM,thaw_days,137.878,-3.883,3.391,3,lanina,-0.570
DK,1972,NDJFM,tmax_mean,4.442,-0.889,0.149,3,lanina,-0.570
DK,1972,NDJFM,tmean,2.568,-0.905,0.339,3,lanina,-0.570
DK,1972,NDJFM,tmin_mean,0.680,-0.561,0.524,3,lanina,-0.570
DK,1973,DJF,frost_days,30.082,-6.604,-16.722,3,elnino,1.550
DK,1973,DJF,ice_days,0.670,-9.057,-13.540,3,elnino,1.550
DK,1973,DJF,precip,133.467,-21.600,-22.818,3,elnino,1.550
DK,1973,DJF,precip_days,28.000,-5.184,-3.177,3,elnino,1.550
DK,1973,DJF,thaw_days,89.330,9.261,13.850,3,elnino,1.550
DK,1973,DJF,tmax_mean,4.659,0.552,1.503,3,elnino,1.550
DK,1973,DJF,tmean,2.984,0.392,1.709,3,elnino,1.550
DK,1973,DJF,tmin_mean,1.313,0.911,2.124,3,elnino,1.550
DK,1973,JFM,frost_days,26.101,-11.759,-22.814,3,elnino,1.550
DK,1973,JFM,ice_days,0.670,-8.024,-12.643,3,elnino,1.550
DK,1973,JFM,precip,109.800,-41.264,-22.224,3,elnino,1.550
DK,1973,JFM,precip_days,26.667,-3.778,-1.302,3,elnino,1.550
DK,1973,JFM,thaw_days,89.330,8.126,12.977,3,elnino,1.550
DK,1973,JFM,tmax_mean,5.363,0.891,2.056,3,elnino,1.550
DK,1973,JFM,tmean,3.263,1.073,2.332,4,elnino,1.550
DK,1973,JFM,tmin_mean,1.196,0.982,2.204,3,elnino,1.550
DK,1973,NDJFM,frost_days,35.804,-14.686,-28.900,3,elnino,1.550
DK,1973,NDJFM,ice_days,0.671,-10.363,-15.223,3,elnino,1.550
DK,1973,NDJFM,precip,251.000,-16.890,-19.264,3,elnino,1.550
DK,1973,NDJFM,precip_days,49.000,-3.460,-3.425,3,elnino,1.550
DK,1973,NDJFM,thaw_days,150.329,10.593,15.690,3,elnino,1.550
DK,1973,NDJFM,tmax_mean,5.977,0.725,1.657,3,elnino,1.550
DK,1973,NDJFM,tmean,4.076,0.654,1.819,3,elnino,1.550
DK,1973,NDJFM,tmin_mean,2.170,0.929,1.982,3,elnino,1.550
DK,1974,DJF,frost_days,24.358,-12.328,-22.137,3,lanina,-1.870
DK,1974,DJF,ice_days,1.352,-8.040,-12.723,3,lanina,-1.870
DK,1974,DJF,precip,154.024,-10.400,0.722,4,lanina,-1.870
DK,1974,DJF,precip_days,33.196,-1.183,0.851,4,lanina,-1.870
DK,1974,DJF,thaw_days,88.648,8.245,13.038,3,lanina,-1.870
DK,1974,DJF,tmax_mean,4.453,0.388,1.267,3,lanina,-1.870
DK,1974,DJF,tmean,2.592,0.326,1.644,4,lanina,-1.870
DK,1974,DJF,tmin_mean,0.834,0.432,1.609,3,lanina,-1.870
DK,1974,JFM,frost_days,21.734,-16.126,-26.830,3,lanina,-1.870
DK,1974,JFM,ice_days,0.333,-8.024,-12.821,3,lanina,-1.870
DK,1974,JFM,precip,112.867,-37.514,-14.914,4,lanina,-1.870
DK,1974,JFM,precip_days,24.085,-6.278,-4.182,4,lanina,-1.870
DK,1974,JFM,thaw_days,89.667,8.126,13.153,3,lanina,-1.870
DK,1974,JFM,tmax_mean,5.419,0.891,2.074,3,lanina,-1.870
DK,1974,JFM,tmean,3.284,0.996,2.310,4,lanina,-1.870
DK,1974,JFM,tmin_mean,1.251,1.037,2.223,3,lanina,-1.870
DK,1974,NDJFM,frost_days,40.502,-9.989,-23.758,3,lanina,-1.870
DK,1974,NDJFM,ice_days,2.721,-8.304,-13.018,3,lanina,-1.870
DK,1974,NDJFM,precip,246.745,-34.040,-19.541,4,lanina,-1.870
DK,1974,NDJFM,precip_days,51.851,-4.460,-2.226,4,lanina,-1.870
DK,1974,NDJFM,thaw_days,148.279,8.535,13.486,3,lanina,-1.870
DK,1974,NDJFM,tmax_mean,5.356,0.176,1.008,3,lanina,-1.870
DK,1974,NDJFM,tmean,3.059,-0.249,1.095,4,lanina,-1.870
DK,1974,NDJFM,tmin_mean,1.035,-0.206,0.815,3,lanina,-1.870
DK,1975,DJF,frost_days,15.277,-21.409,-30.908,3,lanina,-0.560
DK,1975,DJF,ice_days,0.000,-9.562,-13.940,3,lanina,-0.560
DK,1975,DJF,precip,187.508,15.500,33.864,4,lanina,-0.560
DK,1975,DJF,precip_days,39.444,1.817,7.066,4,lanina,-0.560
DK,1975,DJF,thaw_days,90.000,9.768,14.261,3,lanina,-0.560
DK,1975,DJF,tmax_mean,5.988,1.776,2.770,3,lanina,-0.560
DK,1975,DJF,tmean,3.894,1.565,2.906,4,lanina,-0.560
DK,1975,DJF,tmin_mean,2.089,1.686,2.828,3,lanina,-0.560
DK,1975,JFM,frost_days,23.005,-14.855,-25.207,3,lanina,-0.560
DK,1975,JFM,ice_days,0.000,-8.524,-12.995,3,lanina,-0.560
DK,1975,JFM,precip,126.732,-26.414,-1.520,4,lanina,-0.560
DK,1975,JFM,precip_days,27.706,-5.778,-0.624,4,lanina,-0.560
DK,1975,JFM,thaw_days,90.000,8.626,13.326,3,lanina,-0.560
DK,1975,JFM,tmax_mean,5.591,1.160,2.208,3,lanina,-0.560
DK,1975,JFM,tmean,3.321,1.051,2.304,4,lanina,-0.560
DK,1975,JFM,tmin_mean,1.354,1.140,2.288,3,lanina,-0.560
DK,1975,NDJFM,frost_days,26.282,-24.209,-37.533,3,lanina,-0.560
DK,1975,NDJFM,ice_days,0.000,-10.866,-15.584,3,lanina,-0.560
DK,1975,NDJFM,precip,310.503,31.710,43.944,4,lanina,-0.560
DK,1975,NDJFM,precip_days,63.446,4.540,9.345,4,lanina,-0.560
DK,1975,NDJFM,thaw_days,151.000,11.096,16.054,3,lanina,-0.560
DK,1975,NDJFM,tmax_mean,6.209,0.961,1.833,3,lanina,-0.560
DK,1975,NDJFM,tmean,4.083,0.818,2.083,4,lanina,-0.560
DK,1975,NDJFM,tmin_mean,2.301,1.060,2.049,3,lanina,-0.560
DK,1976,DJF,frost_days,45.528,8.842,-0.348,3,lanina,-1.490
DK,1976,DJF,ice_days,8.587,0.703,-5.217,3,lanina,-1.490
DK,1976,DJF,precip,118.800,-58.500,-38.482,3,lanina,-1.490
DK,1976,DJF,precip_days,25.000,-9.684,-6.317,3,lanina,-1.490
DK,1976,DJF,thaw_days,82.064,0.501,6.196,3,lanina,-1.490
DK,1976,DJF,tmax_mean,4.172,0.006,0.924,3,lanina,-1.490
DK,1976,DJF,tmean,1.900,-0.328,0.872,4,lanina,-1.490
DK,1976,DJF,tmin_mean,-0.171,-0.573,0.532,3,lanina,-1.490
DK,1976,JFM,frost_days,62.144,24.283,14.282,3,lanina,-1.490
DK,1976,JFM,ice_days,11.198,5.206,-1.638,3,lanina,-1.490
DK,1976,JFM,precip,97.132,-46.714,-31.591,4,lanina,-1.490
DK,1976,JFM,precip_days,22.994,-5.778,-5.399,4,lanina,-1.490
DK,1976,JFM,thaw_days,78.439,-4.615,1.604,3,lanina,-1.490
DK,1976,JFM,tmax_mean,2.899,-1.540,-0.522,3,lanina,-1.490
DK,1976,JFM,tmean,0.543,-1.746,-0.518,4,lanina,-1.490
DK,1976,JFM,tmin_mean,-1.528,-1.742,-0.630,3,lanina,-1.490
DK,1976,NDJFM,frost_days,73.803,23.312,10.432,3,lanina,-1.490
DK,1976,NDJFM,ice_days,11.206,2.862,-4.222,3,lanina,-1.490
DK,1976,NDJFM,precip,176.464,-103.840,-90.370,4,lanina,-1.490
DK,1976,NDJFM,precip_days,40.092,-14.460,-14.034,4,lanina,-1.490
DK,1976,NDJFM,thaw_days,139.427,-2.142,4.328,3,lanina,-1.490
DK,1976,NDJFM,tmax_mean,4.483,-0.694,0.079,3,lanina,-1.490
DK,1976,NDJFM,tmean,2.205,-1.024,0.169,4,lanina,-1.490
DK,1976,NDJFM,tmin_mean,0.168,-1.073,-0.116,3,lanina,-1.490
DK,1977,DJF,frost_days,58.158,21.472,12.592,3,elnino,0.710
DK,1977,DJF,ice_days,9.925,0.153,-3.743,3,elnino,0.710
DK,1977,DJF,precip,193.820,41.300,39.491,4,elnino,0.710
DK,1977,DJF,precip_days,40.078,4.816,7.632,4,elnino,0.710
DK,1977,DJF,thaw_days,79.389,-0.460,3.390,3,elnino,0.710
DK,1977,DJF,tmax_mean,2.356,-1.716,-0.922,3,elnino,0.710
DK,1977,DJF,tmean,0.145,-2.084,-0.923,4,elnino,0.710
DK,1977,DJF,tmin_mean,-1.344,-1.747,-0.678,3,elnino,0.710
DK,1977,JFM,frost_days,46.348,8.488,-1.162,3,elnino,0.710
DK,1977,JFM,ice_days,6.796,-0.917,-5.881,3,elnino,0.710
DK,1977,JFM,precip,179.571,45.486,50.376,4,elnino,0.710
DK,1977,JFM,precip_days,34.157,2.222,5.702,4,elnino,0.710
DK,1977,JFM,thaw_days,82.863,0.506,5.868,3,elnino,0.710
DK,1977,JFM,tmax_mean,3.438,-1.034,-0.021,3,elnino,0.710
DK,1977,JFM,tmean,1.266,-1.113,0.161,4,elnino,0.710
DK,1977,JFM,tmin_mean,-0.353,-0.567,0.508,3,elnino,0.710
DK,1977,NDJFM,frost_days,66.354,15.863,3.427,3,elnino,0.710
DK,1977,NDJFM,ice_days,9.819,-1.238,-5.453,3,elnino,0.710
DK,1977,NDJFM,precip,303.804,49.710,36.697,4,elnino,0.710
DK,1977,NDJFM,precip_days,61.479,4.040,7.329,4,elnino,0.710
DK,1977,NDJFM,thaw_days,140.503,0.962,5.250,3,elnino,0.710
DK,1977,NDJFM,tmax_mean,4.201,-0.988,-0.230,3,elnino,0.710
DK,1977,NDJFM,tmean,1.984,-1.294,-0.088,4,elnino,0.710
DK,1977,NDJFM,tmin_mean,0.327,-0.914,0.011,3,elnino,0.710
DK,1978,DJF,frost_days,46.693,10.007,1.436,3,elnino,0.710
DK,1978,DJF,ice_days,11.289,2.199,-2.244,3,elnino,0.710
DK,1978,DJF,precip,148.542,-30.900,-6.130,4,elnino,0.710
DK,1978,DJF,precip_days,30.310,-7.684,-2.169,4,elnino,0.710
DK,1978,DJF,thaw_days,78.711,-1.994,2.582,3,elnino,0.710
DK,1978,DJF,tmax_mean,3.188,-0.899,-0.121,3,elnino,0.710
DK,1978,DJF,tmean,1.161,-0.971,0.054,4,elnino,0.710
DK,1978,DJF,tmin_mean,-0.615,-1.017,0.016,3,elnino,0.710
DK,1978,JFM,frost_days,45.000,7.139,-2.159,3,elnino,0.710
DK,1978,JFM,ice_days,13.738,5.877,1.221,3,elnino,0.710
DK,1978,JFM,precip,169.565,29.086,39.900,4,elnino,0.710
DK,1978,JFM,precip_days,34.586,1.222,6.069,4,elnino,0.710
DK,1978,JFM,thaw_days,76.262,-5.775,-0.894,3,elnino,0.710
DK,1978,JFM,tmax_mean,3.163,-1.181,-0.335,3,elnino,0.710
DK,1978,JFM,tmean,0.899,-1.342,-0.248,4,elnino,0.710
DK,1978,JFM,tmin_mean,-1.021,-1.235,-0.197,3,elnino,0.710
DK,1978,NDJFM,frost_days,58.567,8.076,-3.916,3,elnino,0.710
DK,1978,NDJFM,ice_days,14.034,3.981,-1.083,3,elnino,0.710
DK,1978,NDJFM,precip,321.775,54.810,54.394,4,elnino,0.710
DK,1978,NDJFM,precip_days,60.964,1.540,6.789,4,elnino,0.710
DK,1978,NDJFM,thaw_days,136.966,-3.750,1.560,3,elnino,0.710
DK,1978,NDJFM,tmax_mean,4.594,-0.559,0.135,3,elnino,0.710
DK,1978,NDJFM,tmean,2.406,-0.760,0.298,4,elnino,0.710
DK,1978,NDJFM,tmin_mean,0.549,-0.692,0.201,3,elnino,0.710
DK,1979,DJF,frost_days,77.427,40.741,32.480,3,neutral,0.190
DK,1979,DJF,ice_days,40.304,32.057,26.906,3,neutral,0.190
DK,1979,DJF,precip,105.189,-76.850,-49.825,4,neutral,0.190
DK,1979,DJF,precip_days,28.428,-5.684,-4.085,4,neutral,0.190
DK,1979,DJF,thaw_days,48.998,-31.852,-27.260,3,neutral,0.190
DK,1979,DJF,tmax_mean,0.321,-3.800,-3.019,3,neutral,0.190
DK,1979,DJF,tmean,-2.054,-4.011,-3.201,4,neutral,0.190
DK,1979,DJF,tmin_mean,-3.989,-4.392,-3.394,3,neutral,0.190
DK,1979,JFM,frost_days,73.658,35.798,26.850,3,neutral,0.190
DK,1979,JFM,ice_days,37.507,29.839,25.150,3,neutral,0.190
DK,1979,JFM,precip,131.331,-16.914,1.194,4,neutral,0.190
DK,1979,JFM,precip_days,32.707,2.222,4.127,4,neutral,0.190
DK,1979,JFM,thaw_days,52.152,-29.738,-25.165,3,neutral,0.190
DK,1979,JFM,tmax_mean,0.813,-3.626,-2.723,3,neutral,0.190
DK,1979,JFM,tmean,-1.557,-3.933,-2.747,4,neutral,0.190
DK,1979,JFM,tmin_mean,-3.639,-3.853,-2.851,3,neutral,0.190
DK,1979,NDJFM,frost_days,95.123,44.632,33.085,3,neutral,0.190
