level,unit,season,metric,variant,g1,g2,n1,n2,diff,ci_lo,ci_hi,p_perm,p_welch,p_mwu,cohen_d
site,fmi_101462,NDJFM,tmin_mean,anom_dt,super,lanina,2,18,1.2431,-1.7687,4.2549,0.3637,0.2400,0.2632,0.6470
site,fmi_101462,NDJFM,tmin_mean,anom_dt,lanina,neutral,18,23,0.4800,-0.7223,1.6513,0.4537,0.4585,0.4700,0.2334
site,fmi_101520,DJF,frost_days,value,super,elnino,3,18,-1.9444,-12.2157,8.3268,0.6377,0.5883,0.3621,-0.3376
site,fmi_101520,DJF,frost_days,value,super,neutral,3,24,-3.0417,-13.6904,7.6071,0.4041,0.4104,0.2285,-0.5376
site,fmi_101520,DJF,frost_days,value,elnino,neutral,18,24,-1.0972,-4.5281,2.2781,0.5529,0.5467,0.4276,-0.1903
site,fmi_101520,DJF,frost_days,value,super,lanina,3,22,-2.3030,-13.0685,8.4624,0.5023,0.5197,0.4001,-0.4444
site,fmi_101520,DJF,frost_days,value,lanina,neutral,22,24,-0.7386,-3.8447,2.3258,0.6841,0.6482,0.3476,-0.1350
site,fmi_101520,DJF,frost_days,anom,super,elnino,3,18,-1.9444,-12.2157,8.3268,0.6387,0.5883,0.3621,-0.3376
site,fmi_101520,DJF,frost_days,anom,super,neutral,3,24,-3.0417,-13.6904,7.6071,0.4097,0.4104,0.2285,-0.5376
site,fmi_101520,DJF,frost_days,anom,elnino,neutral,18,24,-1.0972,-4.4865,2.3479,0.5641,0.5467,0.4276,-0.1903
site,fmi_101520,DJF,frost_days,anom,super,lanina,3,22,-2.3030,-13.0685,8.4624,0.5193,0.5197,0.4001,-0.4444
site,fmi_101520,DJF,frost_days,anom,lanina,neutral,22,24,-0.7386,-3.7123,2.3675,0.6773,0.6482,0.3476,-0.1350
site,fmi_101520,DJF,frost_days,anom_dt,super,elnino,3,18,-1.3832,-7.4664,4.7001,0.6989,0.5652,0.3564,-0.2733
site,fmi_101520,DJF,frost_days,anom_dt,super,neutral,3,24,-1.8678,-8.2115,4.4759,0.5265,0.4304,0.3132,-0.4030
site,fmi_101520,DJF,frost_days,anom_dt,elnino,neutral,18,24,-0.4846,-3.4846,2.4389,0.7634,0.7592,0.6749,-0.0978
site,fmi_101520,DJF,frost_days,anom_dt,super,lanina,3,22,-1.9918,-8.1022,4.1187,0.5695,0.4146,0.3113,-0.3701
site,fmi_101520,DJF,frost_days,anom_dt,lanina,neutral,22,24,0.1240,-2.8674,2.9802,0.9356,0.9357,0.8690,0.0241
site,fmi_101520,DJF,ice_days,value,super,elnino,3,18,-6.9975,-15.5852,1.5902,0.5203,0.1038,0.5801,-0.4294
site,fmi_101520,DJF,ice_days,value,super,neutral,3,24,-11.9167,-17.9726,-5.8607,0.1610,0.0005,0.1221,-0.8707
site,fmi_101520,DJF,ice_days,value,elnino,neutral,18,24,-4.9192,-14.6392,4.4795,0.3167,0.3322,0.3089,-0.3154
site,fmi_101520,DJF,ice_days,value,super,lanina,3,22,-8.2424,-13.9334,-2.5515,0.3027,0.0066,0.0862,-0.6759
site,fmi_101520,DJF,ice_days,value,lanina,neutral,22,24,-3.6742,-11.3812,4.2354,0.3567,0.3616,0.4029,-0.2708
site,fmi_101520,DJF,ice_days,anom,super,elnino,3,18,-6.9975,-15.5852,1.5902,0.5151,0.1038,0.5801,-0.4294
site,fmi_101520,DJF,ice_days,anom,super,neutral,3,24,-11.9167,-17.9726,-5.8607,0.1714,0.0005,0.1221,-0.8707
site,fmi_101520,DJF,ice_days,anom,elnino,neutral,18,24,-4.9192,-14.5007,4.4169,0.3087,0.3322,0.3089,-0.3154
site,fmi_101520,DJF,ice_days,anom,super,lanina,3,22,-8.2424,-13.9334,-2.5515,0.2817,0.0066,0.0862,-0.6759
site,fmi_101520,DJF,ice_days,anom,lanina,neutral,22,24,-3.6742,-11.4698,4.1641,0.3713,0.3616,0.4029,-0.2708
site,fmi_101520,DJF,ice_days,anom_dt,super,elnino,3,18,-5.7036,-14.7937,3.3864,0.5495,0.2012,0.5338,-0.3858
site,fmi_101520,DJF,ice_days,anom_dt,super,neutral,3,24,-9.2103,-16.7075,-1.7130,0.2226,0.0211,0.1395,-0.7679
site,fmi_101520,DJF,ice_days,anom_dt,elnino,neutral,18,24,-3.5066,-11.6839,4.9250,0.4331,0.4382,0.4234,-0.2528
site,fmi_101520,DJF,ice_days,anom_dt,super,lanina,3,22,-7.5247,-15.4826,0.4331,0.3697,0.0618,0.2383,-0.5697
site,fmi_101520,DJF,ice_days,anom_dt,lanina,neutral,22,24,-1.6855,-9.0963,5.7140,0.6655,0.6665,0.6053,-0.1286
site,fmi_101520,DJF,precip,value,super,elnino,3,18,39.0111,6.7489,71.2733,0.1266,0.0243,0.1008,0.9985
site,fmi_101520,DJF,precip,value,super,neutral,3,24,51.8083,19.4082,84.2084,0.0066,0.0119,0.0109,1.8012
site,fmi_101520,DJF,precip,value,elnino,neutral,18,24,12.7972,-9.3484,33.7451,0.2474,0.2696,0.1993,0.3673
site,fmi_101520,DJF,precip,value,super,lanina,3,22,26.2788,-5.3472,57.9048,0.2264,0.0859,0.2061,0.7605
site,fmi_101520,DJF,precip,value,lanina,neutral,22,24,25.5295,6.4424,43.6062,0.0112,0.0122,0.0086,0.7810
site,fmi_101520,DJF,precip,anom,super,elnino,3,18,39.0111,6.7489,71.2733,0.1238,0.0243,0.1008,0.9985
site,fmi_101520,DJF,precip,anom,super,neutral,3,24,51.8083,19.4082,84.2084,0.0070,0.0119,0.0109,1.8012
site,fmi_101520,DJF,precip,anom,elnino,neutral,18,24,12.7972,-7.9852,33.4357,0.2587,0.2696,0.1993,0.3673
site,fmi_101520,DJF,precip,anom,super,lanina,3,22,26.2788,-5.3472,57.9048,0.2284,0.0859,0.2061,0.7605
site,fmi_101520,DJF,precip,anom,lanina,neutral,22,24,25.5295,6.9031,43.4290,0.0118,0.0122,0.0086,0.7810
site,fmi_101520,DJF,precip,anom_dt,super,elnino,3,18,36.0336,15.1731,56.8941,0.0996,0.0022,0.1248,1.0653
site,fmi_101520,DJF,precip,anom_dt,super,neutral,3,24,45.5804,27.8427,63.3180,0.0208,0.0002,0.0212,1.5390
site,fmi_101520,DJF,precip,anom_dt,elnino,neutral,18,24,9.5468,-11.1104,29.8330,0.3603,0.3692,0.3154,0.2899
site,fmi_101520,DJF,precip,anom_dt,super,lanina,3,22,24.6276,5.1040,44.1511,0.2701,0.0170,0.3113,0.7186
site,fmi_101520,DJF,precip,anom_dt,lanina,neutral,22,24,20.9528,1.3510,39.5572,0.0360,0.0399,0.0377,0.6302
site,fmi_101520,DJF,precip_days,value,super,elnino,3,18,8.1667,0.5403,15.7931,0.1318,0.0398,0.0950,1.0195
site,fmi_101520,DJF,precip_days,value,super,neutral,3,24,9.4167,1.4245,17.4089,0.0158,0.0322,0.0249,1.5485
site,fmi_101520,DJF,precip_days,value,elnino,neutral,18,24,1.2500,-3.3476,5.7917,0.5857,0.5977,0.4152,0.1734
site,fmi_101520,DJF,precip_days,value,super,lanina,3,22,4.7879,-2.9619,12.5376,0.2731,0.1607,0.3131,0.6980
site,fmi_101520,DJF,precip_days,value,lanina,neutral,22,24,4.6288,0.7727,8.2880,0.0232,0.0237,0.0150,0.6969
site,fmi_101520,DJF,precip_days,anom,super,elnino,3,18,8.1667,0.5403,15.7931,0.1256,0.0398,0.0950,1.0195
site,fmi_101520,DJF,precip_days,anom,super,neutral,3,24,9.4167,1.4245,17.4089,0.0124,0.0322,0.0249,1.5485
site,fmi_101520,DJF,precip_days,anom,elnino,neutral,18,24,1.2500,-3.4594,5.5556,0.5825,0.5977,0.4152,0.1734
site,fmi_101520,DJF,precip_days,anom,super,lanina,3,22,4.7879,-2.9619,12.5376,0.2763,0.1607,0.3131,0.6980
site,fmi_101520,DJF,precip_days,anom,lanina,neutral,22,24,4.6288,0.7235,8.1971,0.0250,0.0237,0.0150,0.6969
site,fmi_101520,DJF,precip_days,anom_dt,super,elnino,3,18,7.9098,1.5738,14.2458,0.1046,0.0214,0.1008,1.0410
site,fmi_101520,DJF,precip_days,anom_dt,super,neutral,3,24,8.8792,2.5939,15.1645,0.0208,0.0166,0.0280,1.4245
site,fmi_101520,DJF,precip_days,anom_dt,elnino,neutral,18,24,0.9694,-3.5724,5.2730,0.6677,0.6746,0.4688,0.1363
site,fmi_101520,DJF,precip_days,anom_dt,super,lanina,3,22,4.6454,-1.5757,10.8664,0.2939,0.1142,0.3113,0.6654
site,fmi_101520,DJF,precip_days,anom_dt,lanina,neutral,22,24,4.2338,0.2280,7.9588,0.0466,0.0426,0.0256,0.6205
site,fmi_101520,DJF,rain_on_snow_days,value,super,elnino,3,18,4.2222,2.7757,5.6687,0.0162,0.0000,0.0171,1.7619
site,fmi_101520,DJF,rain_on_snow_days,value,super,neutral,3,24,4.3750,3.1149,5.6351,0.0112,0.0000,0.0232,1.9213
site,fmi_101520,DJF,rain_on_snow_days,value,elnino,neutral,18,24,0.1528,-1.3056,1.7226,0.8544,0.8432,0.8060,0.0627
site,fmi_101520,DJF,rain_on_snow_days,value,super,lanina,3,22,2.8939,1.3942,4.3937,0.1170,0.0007,0.0637,1.0162
site,fmi_101520,DJF,rain_on_snow_days,value,lanina,neutral,22,24,1.4811,-0.0455,3.0644,0.0770,0.0706,0.0584,0.5537
site,fmi_101520,DJF,rain_on_snow_days,anom,super,elnino,3,18,4.2222,2.7757,5.6687,0.0164,0.0000,0.0171,1.7619
site,fmi_101520,DJF,rain_on_snow_days,anom,super,neutral,3,24,4.3750,3.1149,5.6351,0.0070,0.0000,0.0232,1.9213
site,fmi_101520,DJF,rain_on_snow_days,anom,elnino,neutral,18,24,0.1528,-1.2361,1.6806,0.8538,0.8432,0.8060,0.0627
site,fmi_101520,DJF,rain_on_snow_days,anom,super,lanina,3,22,2.8939,1.3942,4.3937,0.1136,0.0007,0.0637,1.0162
site,fmi_101520,DJF,rain_on_snow_days,anom,lanina,neutral,22,24,1.4811,-0.0304,3.0266,0.0788,0.0706,0.0584,0.5537
site,fmi_101520,DJF,rain_on_snow_days,anom_dt,super,elnino,3,18,4.0073,1.6237,6.3910,0.0058,0.0089,0.0105,1.9588
site,fmi_101520,DJF,rain_on_snow_days,anom_dt,super,neutral,3,24,3.9257,1.4968,6.3545,0.0066,0.0119,0.0157,1.8949
site,fmi_101520,DJF,rain_on_snow_days,anom_dt,elnino,neutral,18,24,-0.0817,-1.3500,1.2633,0.9012,0.9025,0.9291,-0.0384
site,fmi_101520,DJF,rain_on_snow_days,anom_dt,super,lanina,3,22,2.7749,0.4033,5.1464,0.1538,0.0282,0.0461,0.9148
site,fmi_101520,DJF,rain_on_snow_days,anom_dt,lanina,neutral,22,24,1.1508,-0.3585,2.7181,0.1510,0.1588,0.2223,0.4317
site,fmi_101520,DJF,snow_cover_days,value,super,elnino,3,18,-3.0556,-37.6235,31.5124,0.7582,0.7682,0.5728,-0.2648
site,fmi_101520,DJF,snow_cover_days,value,super,neutral,3,24,-7.5833,-44.7084,29.5417,0.0670,0.4837,0.2347,-1.0195
site,fmi_101520,DJF,snow_cover_days,value,elnino,neutral,18,24,-4.5278,-10.1944,0.5559,0.1066,0.1301,0.4341,-0.5256
site,fmi_101520,DJF,snow_cover_days,value,super,lanina,3,22,-7.5152,-44.0121,28.9818,0.1060,0.4877,0.1823,-0.8655
site,fmi_101520,DJF,snow_cover_days,value,lanina,neutral,22,24,-0.0682,-4.1668,3.8031,0.9834,0.9742,0.4440,-0.0097
site,fmi_101520,DJF,snow_cover_days,anom,super,elnino,3,18,-3.0556,-37.6235,31.5124,0.7624,0.7682,0.5728,-0.2648
site,fmi_101520,DJF,snow_cover_days,anom,super,neutral,3,24,-7.5833,-44.7084,29.5417,0.0702,0.4837,0.2347,-1.0195
site,fmi_101520,DJF,snow_cover_days,anom,elnino,neutral,18,24,-4.5278,-10.1809,0.8201,0.0926,0.1301,0.4341,-0.5256
site,fmi_101520,DJF,snow_cover_days,anom,super,lanina,3,22,-7.5152,-44.0121,28.9818,0.1124,0.4877,0.1823,-0.8655
site,fmi_101520,DJF,snow_cover_days,anom,lanina,neutral,22,24,-0.0682,-4.2881,3.8866,0.9832,0.9742,0.4440,-0.0097
site,fmi_101520,DJF,snow_cover_days,anom_dt,super,elnino,3,18,-2.2789,-31.5924,27.0345,0.8118,0.7997,0.8135,-0.2089
site,fmi_101520,DJF,snow_cover_days,anom_dt,super,neutral,3,24,-5.9589,-38.0636,26.1457,0.1240,0.5194,0.5826,-0.9369
site,fmi_101520,DJF,snow_cover_days,anom_dt,elnino,neutral,18,24,-3.6800,-9.3414,1.0394,0.1536,0.1899,0.3033,-0.4594
site,fmi_101520,DJF,snow_cover_days,anom_dt,super,lanina,3,22,-7.0844,-38.2325,24.0638,0.1086,0.4546,0.2061,-0.8549
site,fmi_101520,DJF,snow_cover_days,anom_dt,lanina,neutral,22,24,1.1254,-2.8002,4.6672,0.5837,0.5696,0.0969,0.1719
site,fmi_101520,DJF,snow_depth,value,super,elnino,3,18,-9.8194,-25.9582,6.3194,0.2256,0.1640,0.1850,-0.7823
site,fmi_101520,DJF,snow_depth,value,super,neutral,3,24,-9.5383,-26.1084,7.0318,0.2364,0.1723,0.1874,-0.7588
site,fmi_101520,DJF,snow_depth,value,elnino,neutral,18,24,0.2811,-7.3354,8.1143,0.9432,0.9448,0.9696,0.0218
site,fmi_101520,DJF,snow_depth,value,super,lanina,3,22,-10.7531,-27.7044,6.1982,0.1268,0.1380,0.0944,-0.9866
site,fmi_101520,DJF,snow_depth,value,lanina,neutral,22,24,1.2147,-5.7696,7.8948,0.7311,0.7329,0.9737,0.1007
site,fmi_101520,DJF,snow_depth,anom,super,elnino,3,18,-9.8194,-25.9582,6.3194,0.2206,0.1640,0.1850,-0.7823
site,fmi_101520,DJF,snow_depth,anom,super,neutral,3,24,-9.5383,-26.1084,7.0318,0.2274,0.1723,0.1874,-0.7588
site,fmi_101520,DJF,snow_depth,anom,elnino,neutral,18,24,0.2811,-7.3635,7.9676,0.9496,0.9448,0.9696,0.0218
site,fmi_101520,DJF,snow_depth,anom,super,lanina,3,22,-10.7531,-27.7044,6.1982,0.1282,0.1380,0.0944,-0.9866
site,fmi_101520,DJF,snow_depth,anom,lanina,neutral,22,24,1.2147,-5.3639,8.0591,0.7363,0.7329,0.9737,0.1007
site,fmi_101520,DJF,snow_depth,anom_dt,super,elnino,3,18,-8.8914,-19.1519,1.3691,0.2573,0.0795,0.1850,-0.7239
site,fmi_101520,DJF,snow_depth,anom_dt,super,neutral,3,24,-7.5974,-17.6734,2.4786,0.2785,0.1105,0.2147,-0.6620
site,fmi_101520,DJF,snow_depth,anom_dt,elnino,neutral,18,24,1.2941,-6.0825,8.9384,0.7359,0.7406,0.5674,0.1053
site,fmi_101520,DJF,snow_depth,anom_dt,super,lanina,3,22,-10.2385,-20.3524,-0.1246,0.1218,0.0482,0.0722,-0.9842
site,fmi_101520,DJF,snow_depth,anom_dt,lanina,neutral,22,24,2.6411,-3.7280,8.6327,0.4329,0.4327,0.3065,0.2327
site,fmi_101520,DJF,snow_max,value,super,elnino,3,18,-7.5556,-16.9270,1.8158,0.4645,0.1070,0.2475,-0.4795
site,fmi_101520,DJF,snow_max,value,super,neutral,3,24,-3.1667,-11.0903,4.7569,0.7323,0.4062,0.3958,-0.2198
site,fmi_101520,DJF,snow_max,value,elnino,neutral,18,24,4.3889,-5.1531,13.9587,0.3727,0.3831,0.2971,0.2796
site,fmi_101520,DJF,snow_max,value,super,lanina,3,22,-8.1364,-15.9249,-0.3479,0.3385,0.0419,0.2950,-0.6145
site,fmi_101520,DJF,snow_max,value,lanina,neutral,22,24,4.9697,-3.1138,13.1254,0.2498,0.2480,0.4678,0.3443
site,fmi_101520,DJF,snow_max,anom,super,elnino,3,18,-7.5556,-16.9270,1.8158,0.4599,0.1070,0.2475,-0.4795
site,fmi_101520,DJF,snow_max,anom,super,neutral,3,24,-3.1667,-11.0903,4.7569,0.7265,0.4062,0.3958,-0.2198
site,fmi_101520,DJF,snow_max,anom,elnino,neutral,18,24,4.3889,-5.1260,14.0142,0.3781,0.3831,0.2971,0.2796
site,fmi_101520,DJF,snow_max,anom,super,lanina,3,22,-8.1364,-15.9249,-0.3479,0.3657,0.0419,0.2950,-0.6145
site,fmi_101520,DJF,snow_max,anom,lanina,neutral,22,24,4.9697,-3.0760,13.1067,0.2498,0.2480,0.4678,0.3443
site,fmi_101520,DJF,snow_max,anom_dt,super,elnino,3,18,-6.8147,-15.2308,1.6014,0.4815,0.1061,0.3564,-0.4312
site,fmi_101520,DJF,snow_max,anom_dt,super,neutral,3,24,-1.6175,-7.6599,4.4250,0.8410,0.5863,0.7432,-0.1213
site,fmi_101520,DJF,snow_max,anom_dt,elnino,neutral,18,24,5.1973,-4.2700,14.2272,0.2833,0.2920,0.2084,0.3429
site,fmi_101520,DJF,snow_max,anom_dt,super,lanina,3,22,-7.7256,-14.0195,-1.4317,0.3689,0.0184,0.3576,-0.5844
site,fmi_101520,DJF,snow_max,anom_dt,lanina,neutral,22,24,6.1082,-1.6838,14.1806,0.1450,0.1427,0.2483,0.4405
site,fmi_101520,DJF,thaw_days,value,super,elnino,3,18,7.7197,-0.9120,16.3515,0.4565,0.0766,0.5133,0.4785
site,fmi_101520,DJF,thaw_days,value,super,neutral,3,24,12.4167,6.2583,18.5750,0.1430,0.0003,0.0893,0.9244
site,fmi_101520,DJF,thaw_days,value,elnino,neutral,18,24,4.6969,-4.9422,13.9914,0.3269,0.3478,0.3666,0.3056
site,fmi_101520,DJF,thaw_days,value,super,lanina,3,22,8.9697,2.9975,14.9419,0.2575,0.0050,0.0489,0.7276
site,fmi_101520,DJF,thaw_days,value,lanina,neutral,22,24,3.4470,-4.1490,11.1971,0.3845,0.3893,0.4089,0.2557
site,fmi_101520,DJF,thaw_days,anom,super,elnino,3,18,7.7197,-0.9120,16.3515,0.4677,0.0766,0.5133,0.4785
site,fmi_101520,DJF,thaw_days,anom,super,neutral,3,24,12.4167,6.2583,18.5750,0.1446,0.0003,0.0893,0.9244
site,fmi_101520,DJF,thaw_days,anom,elnino,neutral,18,24,4.6969,-4.5532,14.2691,0.3387,0.3478,0.3666,0.3056
site,fmi_101520,DJF,thaw_days,anom,super,lanina,3,22,8.9697,2.9975,14.9419,0.2537,0.0050,0.0489,0.7276
site,fmi_101520,DJF,thaw_days,anom,lanina,neutral,22,24,3.4470,-3.9433,10.9330,0.3869,0.3893,0.4089,0.2557
site,fmi_101520,DJF,thaw_days,anom_dt,super,elnino,3,18,6.3871,-2.3874,15.1616,0.4975,0.1423,0.6000,0.4404
site,fmi_101520,DJF,thaw_days,anom_dt,super,neutral,3,24,9.6295,2.5469,16.7121,0.1926,0.0126,0.1005,0.8318
site,fmi_101520,DJF,thaw_days,anom_dt,elnino,neutral,18,24,3.2423,-5.0521,11.9183,0.4479,0.4625,0.4382,0.2401
site,fmi_101520,DJF,thaw_days,anom_dt,super,lanina,3,22,8.2307,0.4956,15.9658,0.3361,0.0387,0.1278,0.6164
site,fmi_101520,DJF,thaw_days,anom_dt,lanina,neutral,22,24,1.3988,-5.9240,9.1744,0.7153,0.7184,0.8174,0.1078
site,fmi_101520,DJF,tmax_mean,value,super,elnino,3,18,1.4182,-0.2894,3.1259,0.4923,0.0978,0.7398,0.4368
site,fmi_101520,DJF,tmax_mean,value,super,neutral,3,24,1.9852,0.8652,3.1051,0.2326,0.0013,0.2776,0.7811
site,fmi_101520,DJF,tmax_mean,value,elnino,neutral,18,24,0.5669,-1.3500,2.4236,0.5463,0.5644,0.4234,0.1885
site,fmi_101520,DJF,tmax_mean,value,super,lanina,3,22,0.8828,-0.1676,1.9331,0.5191,0.0951,0.3530,0.3904
site,fmi_101520,DJF,tmax_mean,value,lanina,neutral,22,24,1.1024,-0.3579,2.5173,0.1456,0.1432,0.1436,0.4377
site,fmi_101520,DJF,tmax_mean,anom,super,elnino,3,18,1.4181,-0.2896,3.1258,0.5005,0.0978,0.7398,0.4367
site,fmi_101520,DJF,tmax_mean,anom,super,neutral,3,24,1.9852,0.8652,3.1052,0.2258,0.0013,0.2776,0.7811
site,fmi_101520,DJF,tmax_mean,anom,elnino,neutral,18,24,0.5671,-1.3198,2.4546,0.5599,0.5643,0.4234,0.1886
site,fmi_101520,DJF,tmax_mean,anom,super,lanina,3,22,0.8828,-0.1676,1.9332,0.5177,0.0951,0.3530,0.3904
site,fmi_101520,DJF,tmax_mean,anom,lanina,neutral,22,24,1.1024,-0.3704,2.4850,0.1410,0.1432,0.1436,0.4377
site,fmi_101520,DJF,tmax_mean,anom_dt,super,elnino,3,18,1.1757,-0.7310,3.0824,0.5573,0.2083,0.6692,0.3813
site,fmi_101520,DJF,tmax_mean,anom_dt,super,neutral,3,24,1.4778,-0.0562,3.0119,0.2871,0.0570,0.2448,0.6646
site,fmi_101520,DJF,tmax_mean,anom_dt,elnino,neutral,18,24,0.3021,-1.4178,1.9639,0.7337,0.7392,0.5169,0.1100
site,fmi_101520,DJF,tmax_mean,anom_dt,super,lanina,3,22,0.7483,-0.8314,2.3280,0.5805,0.3122,0.6061,0.3163
site,fmi_101520,DJF,tmax_mean,anom_dt,lanina,neutral,22,24,0.7295,-0.6137,2.0735,0.2969,0.3068,0.1983,0.3062
site,fmi_101520,DJF,tmean,value,super,elnino,3,18,1.4524,-0.5034,3.4083,0.5403,0.1364,0.6692,0.3999
site,fmi_101520,DJF,tmean,value,super,neutral,3,24,2.0818,0.7003,3.4634,0.2773,0.0047,0.2147,0.7032
site,fmi_101520,DJF,tmean,value,elnino,neutral,18,24,0.6294,-1.4749,2.7003,0.5521,0.5719,0.5169,0.1838
site,fmi_101520,DJF,tmean,value,super,lanina,3,22,0.7870,-0.5767,2.1508,0.6443,0.2445,0.7226,0.2842
site,fmi_101520,DJF,tmean,value,lanina,neutral,22,24,1.2948,-0.4585,2.9229,0.1556,0.1491,0.1014,0.4322
site,fmi_101520,DJF,tmean,anom,super,elnino,3,18,1.4527,-0.5031,3.4084,0.5305,0.1363,0.6692,0.4000
site,fmi_101520,DJF,tmean,anom,super,neutral,3,24,2.0820,0.7006,3.4633,0.2665,0.0047,0.2147,0.7033
site,fmi_101520,DJF,tmean,anom,elnino,neutral,18,24,0.6293,-1.4343,2.6773,0.5513,0.5719,0.5169,0.1838
site,fmi_101520,DJF,tmean,anom,super,lanina,3,22,0.7873,-0.5761,2.1507,0.6413,0.2442,0.7226,0.2843
site,fmi_101520,DJF,tmean,anom,lanina,neutral,22,24,1.2947,-0.3977,2.9505,0.1586,0.1491,0.1014,0.4322
site,fmi_101520,DJF,tmean,anom_dt,super,elnino,3,18,1.1661,-0.7480,3.0801,0.6115,0.2176,0.7398,0.3393
site,fmi_101520,DJF,tmean,anom_dt,super,neutral,3,24,1.4825,0.1422,2.8228,0.3619,0.0321,0.3932,0.5740
site,fmi_101520,DJF,tmean,anom_dt,elnino,neutral,18,24,0.3164,-1.6189,2.2389,0.7514,0.7576,0.5588,0.1014
site,fmi_101520,DJF,tmean,anom_dt,super,lanina,3,22,0.6284,-0.8589,2.1158,0.7045,0.3881,0.9061,0.2207
site,fmi_101520,DJF,tmean,anom_dt,lanina,neutral,22,24,0.8541,-0.7763,2.4769,0.3107,0.3143,0.2141,0.3019
site,fmi_101520,DJF,tmin_mean,value,super,elnino,3,18,1.6156,-0.7535,3.9848,0.5543,0.1688,0.6000,0.3971
site,fmi_101520,DJF,tmin_mean,value,super,neutral,3,24,2.3681,0.4614,4.2748,0.2877,0.0183,0.2448,0.6758
site,fmi_101520,DJF,tmin_mean,value,elnino,neutral,18,24,0.7525,-1.6556,3.1134,0.5467,0.5530,0.5848,0.1914
site,fmi_101520,DJF,tmin_mean,value,super,lanina,3,22,0.6593,-1.2190,2.5375,0.7668,0.4633,0.9687,0.2036
site,fmi_101520,DJF,tmin_mean,value,lanina,neutral,22,24,1.7089,-0.2557,3.6779,0.1120,0.1060,0.0925,0.4855
site,fmi_101520,DJF,tmin_mean,anom,super,elnino,3,18,1.6158,-0.7530,3.9846,0.5295,0.1687,0.6000,0.3972
site,fmi_101520,DJF,tmin_mean,anom,super,neutral,3,24,2.3683,0.4620,4.2745,0.2935,0.0183,0.2448,0.6759
site,fmi_101520,DJF,tmin_mean,anom,elnino,neutral,18,24,0.7524,-1.6460,3.1962,0.5427,0.5530,0.5848,0.1914
site,fmi_101520,DJF,tmin_mean,anom,super,lanina,3,22,0.6594,-1.2183,2.5371,0.7700,0.4631,0.9687,0.2037
site,fmi_101520,DJF,tmin_mean,anom,lanina,neutral,22,24,1.7089,-0.3006,3.6567,0.1090,0.1060,0.0925,0.4855
site,fmi_101520,DJF,tmin_mean,anom_dt,super,elnino,3,18,1.2434,-0.7998,3.2866,0.6201,0.2178,0.7398,0.3271
site,fmi_101520,DJF,tmin_mean,anom_dt,super,neutral,3,24,1.5894,0.2070,2.9717,0.3991,0.0260,0.2776,0.5371
site,fmi_101520,DJF,tmin_mean,anom_dt,elnino,neutral,18,24,0.3460,-1.8962,2.4713,0.7540,0.7629,0.5335,0.0986
site,fmi_101520,DJF,tmin_mean,anom_dt,super,lanina,3,22,0.4527,-1.1405,2.0459,0.8228,0.5624,1.0000,0.1374
site,fmi_101520,DJF,tmin_mean,anom_dt,lanina,neutral,22,24,1.1367,-0.7049,2.9730,0.2452,0.2465,0.1264,0.3486
site,fmi_101520,JFM,frost_days,value,super,elnino,3,18,-0.9444,-5.6935,3.8046,0.7938,0.6302,0.5449,-0.2046
site,fmi_101520,JFM,frost_days,value,super,neutral,3,24,-0.7477,-5.4770,3.9817,0.8856,0.7043,0.4371,-0.1350
site,fmi_101520,JFM,frost_days,value,elnino,neutral,18,24,0.1968,-3.0139,3.4192,0.9148,0.9044,0.8679,0.0368
site,fmi_101520,JFM,frost_days,value,super,lanina,3,22,-2.5152,-7.4187,2.3884,0.3151,0.2180,0.2066,-0.6448
site,fmi_101520,JFM,frost_days,value,lanina,neutral,22,24,1.7675,-0.9919,4.5996,0.2316,0.2290,0.4001,0.3549
site,fmi_101520,JFM,frost_days,anom,super,elnino,3,18,-0.9444,-5.6935,3.8046,0.7944,0.6302,0.5449,-0.2046
site,fmi_101520,JFM,frost_days,anom,super,neutral,3,24,-0.7477,-5.4770,3.9817,0.8910,0.7043,0.4371,-0.1350
site,fmi_101520,JFM,frost_days,anom,elnino,neutral,18,24,0.1968,-2.9147,3.3244,0.9058,0.9044,0.8679,0.0368
site,fmi_101520,JFM,frost_days,anom,super,lanina,3,22,-2.5152,-7.4187,2.3884,0.3285,0.2180,0.2066,-0.6448
site,fmi_101520,JFM,frost_days,anom,lanina,neutral,22,24,1.7675,-1.0242,4.6427,0.2362,0.2290,0.4001,0.3549
site,fmi_101520,JFM,frost_days,anom_dt,super,elnino,3,18,-0.4808,-2.8001,1.8386,0.8390,0.6640,0.8872,-0.1297
site,fmi_101520,JFM,frost_days,anom_dt,super,neutral,3,24,0.2221,-2.2099,2.6541,0.9432,0.8501,0.6345,0.0469
site,fmi_101520,JFM,frost_days,anom_dt,elnino,neutral,18,24,0.7029,-1.9222,3.3031,0.6267,0.6092,0.6936,0.1553
site,fmi_101520,JFM,frost_days,anom_dt,super,lanina,3,22,-2.2580,-4.6310,0.1151,0.4129,0.0608,0.2061,-0.5204
site,fmi_101520,JFM,frost_days,anom_dt,lanina,neutral,22,24,2.4801,-0.2353,5.0097,0.0818,0.0824,0.0491,0.5226
site,fmi_101520,JFM,ice_days,value,super,elnino,3,18,-2.8712,-11.0739,5.3315,0.7724,0.4705,0.8013,-0.2058
site,fmi_101520,JFM,ice_days,value,super,neutral,3,24,-6.2692,-13.4857,0.9472,0.4859,0.0844,0.3747,-0.4543
